ID,y
1,77.88237673857373
2,93.84218364086294
3,77.43634294260667
4,78.01413340672003
5,112.15117247934496
8,93.74926168448374
10,111.58783617348251
11,93.81879367761464
12,116.5890111479706
14,93.8475038632481
15,116.5890111479706
16,110.14881009356907
17,95.79096386158946
19,93.84642121097508
20,104.49000121548382
21,95.79096386158946
22,117.34409886519784
23,95.79096386158946
26,94.13564578785025
28,94.33778819655079
29,95.79096386158946
33,95.79096386158946
35,94.12090133490021
41,95.79096386158946
42,93.84160122833151
43,116.12424491869794
45,102.30405398248882
46,103.41348118887441
51,93.8795171032569
53,77.44632387489864
55,112.35332669964662
56,93.82767530171641
57,104.04689797492735
58,94.14112965886163
59,103.47114493056759
63,111.5325333895963
64,93.86724974869809
65,105.1631100635061
69,94.10143647107344
71,94.31173140634225
72,103.64960100550977
73,93.8926099564395
76,103.46197899849604
77,103.86078369780367
78,114.86482527451695
82,93.8926099564395
83,105.1631100635061
84,93.91598122985654
85,103.04746826485562
87,111.61373969666802
88,95.79096386158946
89,111.6184323152346
91,93.83696428913042
93,94.152638253109
94,103.25627543798534
95,93.55366006285784
96,111.54148390583181
97,93.76008738888784
98,111.59939667338448
99,93.890634900938
101,103.28234361351805
103,111.6184323152346
104,93.67192882224356
105,111.57556128794721
110,94.15096538594348
111,111.64743416357817
113,111.50527697475333
114,93.68318579564679
115,112.77727549966922
117,111.6184323152346
120,93.88267180069396
121,111.70524946136435
122,93.78063144737683
123,112.50162630724165
126,112.32408300559844
132,111.63206324181996
135,103.6750669343628
137,104.08680047629329
138,93.8265926494434
140,93.82767530171641
142,112.83436996873121
144,112.11635720593966
148,93.76980574297274
149,111.62067802996668
155,93.5459776750455
156,111.61382905055943
157,93.76008738888784
162,111.64933390178092
163,94.38815461659269
167,93.66735703937134
172,116.12424491869794
179,111.62431923033529
180,93.80631271689249
181,111.50956955111167
182,93.86637505457156
183,111.6184323152346
185,111.6184323152346
187,111.51295931061514
188,93.8926099564395
189,93.85968854172522
191,93.71425878866376
192,113.08246156755027
193,93.85415689551547
194,111.41696701787917
195,93.67336046694236
196,111.58445442555367
198,94.12266542843237
199,112.15111965804695
201,104.05954727283455
204,93.8265926494434
205,110.14881009356907
206,93.59020861831002
210,93.8545291594944
211,103.28234361351805
216,111.98148088600387
219,116.5890111479706
220,93.71398329144348
221,111.50956955111167
226,111.50956955111167
227,93.7860902035007
228,111.6237985753976
230,111.62370922150619
231,93.76008738888784
235,117.34409886519784
236,93.8252920462568
238,111.64783707530162
242,103.081221258962
243,93.83696428913042
244,79.03011066884275
245,111.44682940512527
247,112.6266656038464
248,93.77867755858811
249,93.8396473395428
250,111.78143139312223
251,93.8252920462568
253,117.34409886519784
254,93.88473020439238
256,93.8679030343002
257,93.76980574297274
258,113.04627273484034
259,93.890634900938
262,80.76330139195125
266,93.70917258818315
267,111.62385139669561
272,103.21294681807825
273,111.6184323152346
275,93.82685677538147
276,112.41359769575108
279,94.2752864335612
280,105.1631100635061
283,93.76895920450322
285,111.6237985753976
288,111.6184323152346
289,94.28706712540689
290,104.05954727283455
291,93.867622012677
292,111.47691225100955
293,111.46936418045874
296,93.78063144737683
297,111.56929620596958
298,114.86482527451695
299,93.8926099564395
304,93.69263207790175
305,80.16190554134334
306,93.8340438547498
307,111.50956955111167
311,107.3279162724458
313,111.50956955111167
314,93.67608235980595
316,93.5473564077999
324,93.5473564077999
327,94.28706712540689
329,93.67280351637007
330,111.41696701787917
337,103.85364189870262
338,93.87649037068157
339,103.99072945756127
340,93.86724974869809
343,93.80435882810377
345,116.5890111479706
346,93.65158865621166
347,111.59972354290021
349,111.33965521004247
350,93.68318579564679
352,111.69135158278617
353,93.60167195620312
354,78.15069260088636
357,93.90290706650521
358,112.54676220400052
362,111.58933892593691
364,114.89395110171024
365,103.22873825632539
366,93.8361177506609
367,111.65135738101063
368,93.81619285409937
370,77.21415889457872
373,94.16167371735061
377,93.66240372102605
378,111.47419413466811
382,103.46197899849604
384,111.6237985753976
390,93.55366006285784
392,111.76955348995818
393,112.80805102239452
395,93.87278139490782
396,103.76820584025506
399,77.74704626727133
406,111.50956955111167
408,111.50956955111167
409,93.67192882224356
410,77.0413956400275
412,112.15779509495415
413,93.74926168448374
419,93.55366006285784
420,112.1058405783977
421,93.74926168448374
430,106.06441000399734
434,93.8822389961205
436,93.835879985805
437,93.82767530171641
438,93.7954870124884
439,112.14075209494082
440,93.867622012677
443,111.69834493769486
446,93.84642121097508
448,93.85105545647832
452,93.86724974869809
453,103.01277391551979
457,104.050381340763
458,93.86339751749897
459,113.3384039282941
460,103.19333601387088
462,103.00328541278647
464,103.21274307760105
465,116.5890111479706
467,115.31512313881956
471,111.69804834776991
472,77.08115046175263
473,93.66263552057177
475,93.8265926494434
480,94.11226563308836
488,111.52888209555424
490,111.50956955111167
491,103.28234361351805
492,77.43634294260667
493,93.90290706650521
497,93.60700242009717
498,111.64070696058904
499,94.10035727641123
500,103.44336937453635
501,93.86339751749897
502,111.6237620428042
506,77.55105624392122
510,111.43902620383803
511,93.4846887504309
512,93.67280351637007
516,93.83077552392741
518,93.65353190541067
519,111.59972354290021
521,93.65116274715157
522,111.9041825911633
526,112.5120203114908
529,93.6072539574565
532,111.65351948717141
533,93.88242521937141
536,112.19283746862232
537,104.80031198545036
539,93.8926099564395
540,103.28234361351805
541,93.8265926494434
543,93.85968854172522
546,112.12047737817949
547,93.8252920462568
548,78.25807336282634
551,93.88307850497354
552,103.19090770024499
556,103.43293657913098
557,94.17654065196083
558,111.65135738101063
559,93.8784477170811
560,110.09338210168266
562,110.14881009356907
566,94.10988237762874
570,111.64070696058904
571,93.82767530171641
572,105.1631100635061
573,93.8926099564395
575,116.5890111479706
576,112.65150091815727
577,93.67278600030278
579,93.74968759354383
580,111.55532655118412
581,111.63206324181996
589,111.50956955111167
591,102.378754264727
593,93.85722221733299
594,103.20635244115523
595,93.8699920020394
598,93.88307850497354
602,112.11403436200887
604,111.60964926808377
606,112.46640089815926
608,93.8361177506609
609,103.28234361351805
610,93.8795171032569
616,111.59972354290021
617,94.12677397223487
618,102.20376093128252
620,103.03893854624133
622,111.57916726761901
623,93.76980574297274
624,110.97645519616108
626,111.66339965811817
628,111.63936115821414
629,93.69205761126217
630,111.62370922150619
637,93.84826840971216
638,103.69453257803943
643,94.02253425173005
645,94.11226563308836
646,116.09940641938056
648,94.35210402636291
652,94.10988237762874
653,93.82767530171641
654,111.64070696058904
656,112.2741204992409
657,93.64789563315536
659,93.52919725582292
660,102.96256357993842
663,93.7791034676482
664,112.28293240711649
666,103.32726315463538
668,111.55932668113142
669,93.57335758287732
671,94.16701555074333
675,93.83077552392741
677,93.8252920462568
678,111.44682940512527
679,103.677076074867
682,94.11173993138762
685,103.21394640086334
687,93.8265926494434
688,93.5244422085241
693,111.64181880570995
696,94.28706712540689
698,94.09148546079585
701,94.00607471838235
704,103.04253600615604
705,116.48286088681502
709,111.81067157139579
710,93.84778999353452
711,103.67098174467283
712,94.120611747003
714,111.63057634857766
715,93.76808451037671
716,111.50956955111167
717,93.72494003735979
720,116.5890111479706
721,93.71425878866376
724,102.0568390902839
725,93.8265926494434
726,111.75043811828606
728,111.51682481827943
731,93.81041447679691
734,103.06611742803136
738,93.73381185297517
745,111.59048774007967
746,93.67280351637007
751,77.96348845255486
754,93.82470963372538
756,93.77838797069089
758,93.55184729658858
759,113.86145576806277
761,117.34409886519784
766,93.90137908677657
767,112.39831014820402
768,93.76980574297274
769,111.64301292469973
770,94.15220888643812
771,77.43634294260667
772,103.1872368424779
773,93.88307850497354
774,111.64070696058904
776,111.6237985753976
777,93.857506696567
780,116.12424491869794
782,103.28234361351805
787,102.5621426900824
788,93.8926099564395
792,93.76980574297274
793,111.58930041437102
798,94.2452138162439
800,93.7954870124884
806,111.50956955111167
809,111.64792642919303
811,111.88670658866027
812,93.60167195620312
814,116.5890111479706
816,102.57355556922369
817,93.8784477170811
818,107.05907804098618
820,111.52313427426327
823,93.86339751749897
829,93.74968759354383
830,113.6994640902923
831,93.56077709209255
834,111.65351948717141
839,93.87140626209992
841,80.42348979604321
844,103.55100733328376
845,93.8795171032569
848,93.69263207790175
850,93.5933203362254
851,103.19333601387088
852,93.51837155141882
854,93.8267236909556
855,94.24031612509873
856,102.05351003226116
859,103.16423374556807
861,111.64070696058904
864,93.84778999353452
865,111.64070696058904
866,93.76895920450322
867,93.65676909982315
869,94.11030828668882
871,93.60167195620312
872,111.50956955111167
882,102.18125538359746
883,93.8822389961205
885,93.86804792173709
888,94.28706712540689
893,111.50956955111167
901,111.44682940512527
903,103.28234361351805
904,94.11131402232753
905,103.2174006386785
910,94.11226563308836
911,111.62148316982203
914,112.19283746862232
918,112.79961240367328
921,93.74926168448374
928,93.88307850497354
929,103.2149723250526
932,93.58288268409483
933,103.2555236834144
934,94.11226563308836
935,111.5460592900724
937,79.2458143122955
939,93.8926099564395
940,103.16169918752809
941,93.90290706650521
942,102.98093566487384
943,94.09148546079585
944,103.20428109805823
947,111.50956955111167
949,111.59798438947625
951,111.51487987354415
952,93.95599892233199
953,103.28234361351805
954,77.87931631475963
957,111.6237985753976
959,93.74926168448374
960,115.69682271440806
963,116.5890111479706
965,111.50956955111167
967,103.21132478353086
971,93.90290706650521
972,77.97664665497886
973,94.10231116519995
974,111.64792642919303
975,93.59337908996977
978,115.48397941146175
980,113.23780646290156
981,94.11202951928483
984,112.19283746862232
986,94.11226563308836
988,93.76980574297274
989,112.33855104182396
990,102.17295000408342
992,111.44682940512527
996,93.82767530171641
999,112.89294663306578
1000,93.8770833859787
1001,111.64070696058904
1002,93.76909024601542
1003,111.6237985753976
1004,93.74926168448374
1008,111.65351948717141
1009,93.5380690714383
1010,103.90487966721501
1012,115.86126830830933
1013,93.84072653420499
1014,112.98299517980243
1015,93.60167195620312
1016,116.5890111479706
1019,93.60167195620312
1020,112.07768778574788
1021,94.11226563308836
1022,103.0351025178897
1024,94.11226563308836
1025,78.01439812638225
1027,94.11030828668882
1028,103.02985134762086
1029,93.59337908996977
1030,93.8475038632481
1033,112.15111965804695
1036,94.1617281182789
1037,111.57556128794721
1038,93.67280351637007
1042,93.8926099564395
1043,103.48581691203196
1044,93.84778999353452
1045,111.66348901200958
1047,113.3384039282941
1050,93.85968854172522
1051,111.50956955111167
1054,93.86339751749897
1056,94.11202951928483
1057,93.8822389961205
1059,93.85642404429397
1062,106.92531402667153
1063,104.20389936659654
1064,94.11202951928483
1066,93.88307850497354
1070,102.96719409298672
1076,111.66348901200958
1077,104.51249821521708
1078,112.22536027408698
1080,111.57565064183862
1082,111.96188018469293
1083,94.28706712540689
1089,112.14199920471523
1091,94.28706712540689
1093,93.84642121097508
1097,94.12677397223487
1099,93.6723600912427
1101,94.11226563308836
1103,93.60855456064311
1104,112.18044253155279
1106,111.50097730280241
1109,94.08046793725428
1110,111.41696701787917
1111,93.95613328766653
1112,111.68345000603341
1114,93.8795171032569
1116,93.7051114758281
1117,111.61636242477977
1120,93.77004185677625
1124,112.13011749662896
1125,93.84160122833151
1126,111.80695638598299
1134,111.59972354290021
1137,93.8396473395428
1138,112.41998725327896
1144,111.50956955111167
1145,93.8699920020394
1146,93.67608235980595
1148,93.59337908996977
1150,93.77004185677625
1152,103.55100733328376
1153,93.8475038632481
1154,103.281961825531
1155,93.8926099564395
1157,93.48621673015955
1162,93.8926099564395
1165,112.15111965804695
1166,93.55408597191793
1167,103.01658164585479
1168,94.11226563308836
1169,103.16423374556807
1171,117.34409886519784
1172,94.17654065196083
1173,103.16423374556807
1174,93.88307850497354
1176,94.24031612509873
1177,103.21155257612746
1178,93.90290706650521
1182,111.63795690435487
1186,94.11226563308836
1187,111.71527143993595
1188,93.8396473395428
1189,116.12424491869794
1191,104.39066219195024
1192,93.8926099564395
1197,112.13690201280687
1198,93.70287267607655
1200,77.89254944262507
1201,93.86724974869809
1203,94.18749739787714
1209,116.5890111479706
1214,103.23530474695724
1218,111.82863897093576
1222,93.8599981451644
1226,94.2342570703276
1228,93.90290706650521
1230,93.59979414482962
1232,78.11755678371652
1233,94.92003434266984
1236,113.3384039282941
1238,93.83739019819049
1241,111.50956955111167
1244,103.79995303820138
1246,93.8599981451644
1247,112.35057393712921
1250,111.8212742445829
1251,93.68318579564679
1254,112.08627533892096
1255,93.84778999353452
1256,111.35234600128948
1257,93.49975234704087
